{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/4/1/0/9281661/waterfall_9281661_2024-04-01T00-16-58.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/16/0/9197122/waterfall_9197122_2024-03-16T00-03-34.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/15/22/9206268/waterfall_9206268_2024-03-15T22-42-22.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/15/21/9206267/waterfall_9206267_2024-03-15T21-10-00.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/15/19/9206266/waterfall_9206266_2024-03-15T19-36-57.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/15/18/9206265/waterfall_9206265_2024-03-15T18-04-23.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/15/4/9194906/waterfall_9194906_2024-03-15T04-47-55.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/15/4/9194906/waterfall_9194906_2024-03-15T04-47-55.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/15/3/9194905/waterfall_9194905_2024-03-15T03-13-02.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/15/1/9194904/waterfall_9194904_2024-03-15T01-40-58.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/15/0/9192643/waterfall_9192643_2024-03-15T00-51-59.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/14/23/9192386/waterfall_9192386_2024-03-14T23-15-52.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/14/21/9194901/waterfall_9194901_2024-03-14T21-07-33.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/14/19/9194900/waterfall_9194900_2024-03-14T19-34-30.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/14/18/9194899/waterfall_9194899_2024-03-14T18-01-50.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/14/8/9189267/waterfall_9189267_2024-03-14T08-10-06.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/14/6/9188217/waterfall_9188217_2024-03-14T06-33-07.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/14/4/9187752/waterfall_9187752_2024-03-14T04-56-21.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/14/3/9194897/waterfall_9194897_2024-03-14T03-10-33.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/14/1/9187168/waterfall_9187168_2024-03-14T01-40-29.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/14/0/9187167/waterfall_9187167_2024-03-14T00-03-43.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/13/22/9194896/waterfall_9194896_2024-03-13T22-37-08.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/13/19/9186060/waterfall_9186060_2024-03-13T19-31-56.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/13/17/9186059/waterfall_9186059_2024-03-13T17-59-11.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/13/16/9186058/waterfall_9186058_2024-03-13T16-29-15.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/13/7/9182652/waterfall_9182652_2024-03-13T07-21-23.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/13/5/9182344/waterfall_9182344_2024-03-13T05-44-40.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/13/3/9186056/waterfall_9186056_2024-03-13T03-08-02.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/13/2/9181610/waterfall_9181610_2024-03-13T02-29-03.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/13/1/9186055/waterfall_9186055_2024-03-13T01-35-34.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/13/0/9181609/waterfall_9181609_2024-03-13T00-51-45.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/13/0/9186054/waterfall_9186054_2024-03-13T00-04-53.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/13/0/9186054/waterfall_9186054_2024-03-13T00-04-53.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/12/22/9180799/waterfall_9180799_2024-03-12T22-34-26.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/12/21/9180798/waterfall_9180798_2024-03-12T21-02-28.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/12/19/9180797/waterfall_9180797_2024-03-12T19-29-28.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/12/17/9180796/waterfall_9180796_2024-03-12T17-56-38.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/12/16/9180795/waterfall_9180795_2024-03-12T16-26-02.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/12/8/9177329/waterfall_9177329_2024-03-12T08-09-38.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/12/6/9176833/waterfall_9176833_2024-03-12T06-32-56.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/12/4/9180794/waterfall_9180794_2024-03-12T04-41-50.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/12/3/9176410/waterfall_9176410_2024-03-12T03-17-39.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/12/1/9176176/waterfall_9176176_2024-03-12T01-39-56.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/12/0/9180793/waterfall_9180793_2024-03-12T00-02-06.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/11/22/9180792/waterfall_9180792_2024-03-11T22-31-42.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/11/20/9180791/waterfall_9180791_2024-03-11T20-59-53.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/11/19/9180790/waterfall_9180790_2024-03-11T19-26-56.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/11/17/9174718/waterfall_9174718_2024-03-11T17-54-01.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/11/16/9174717/waterfall_9174717_2024-03-11T16-22-58.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/11/8/9173033/waterfall_9173033_2024-03-11T08-57-55.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/11/7/9172204/waterfall_9172204_2024-03-11T07-21-07.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/11/4/9174716/waterfall_9174716_2024-03-11T04-39-59.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/11/3/9174715/waterfall_9174715_2024-03-11T03-03-06.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/11/2/9171074/waterfall_9171074_2024-03-11T02-28-11.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/11/1/9174714/waterfall_9174714_2024-03-11T01-30-12.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/11/0/9171073/waterfall_9171073_2024-03-11T00-51-59.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/10/23/9174713/waterfall_9174713_2024-03-10T23-59-16.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/10/23/9174713/waterfall_9174713_2024-03-10T23-59-16.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/10/20/9174711/waterfall_9174711_2024-03-10T20-57-16.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/10/19/9174710/waterfall_9174710_2024-03-10T19-24-22.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/10/17/9169006/waterfall_9169006_2024-03-10T17-51-24.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/10/16/9169005/waterfall_9169005_2024-03-10T16-19-59.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/10/9/9167298/waterfall_9167298_2024-03-10T09-46-15.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/10/8/9166370/waterfall_9166370_2024-03-10T08-09-14.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/10/6/9164952/waterfall_9164952_2024-03-10T06-32-28.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/10/3/9164352/waterfall_9164352_2024-03-10T03-16-36.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/10/3/9169003/waterfall_9169003_2024-03-10T03-00-38.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/10/1/9164351/waterfall_9164351_2024-03-10T01-39-47.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/9/23/9169002/waterfall_9169002_2024-03-09T23-56-25.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/9/22/9169001/waterfall_9169001_2024-03-09T22-26-06.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/9/20/9169000/waterfall_9169000_2024-03-09T20-54-37.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/9/17/9168999/waterfall_9168999_2024-03-09T17-48-45.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/9/8/9161124/waterfall_9161124_2024-03-09T08-57-17.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/9/7/9160375/waterfall_9160375_2024-03-09T07-20-35.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/9/4/9159458/waterfall_9159458_2024-03-09T04-05-00.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/9/2/9162203/waterfall_9162203_2024-03-09T02-58-08.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/9/2/9159201/waterfall_9159201_2024-03-09T02-27-46.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/9/1/9162202/waterfall_9162202_2024-03-09T01-24-45.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/9/0/9166733/waterfall_9166733_2024-03-09T00-35-24.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/8/23/9162201/waterfall_9162201_2024-03-08T23-53-33.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/8/22/9162200/waterfall_9162200_2024-03-08T22-23-15.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/8/20/9162199/waterfall_9162199_2024-03-08T20-51-55.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/8/20/9162199/waterfall_9162199_2024-03-08T20-51-55.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/8/19/9162198/waterfall_9162198_2024-03-08T19-19-08.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/8/17/9162197/waterfall_9162197_2024-03-08T17-46-05.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/8/16/9156635/waterfall_9156635_2024-03-08T16-14-10.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/8/9/9155287/waterfall_9155287_2024-03-08T09-45-36.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/8/8/9154851/waterfall_9154851_2024-03-08T08-08-53.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/8/4/9154519/waterfall_9154519_2024-03-08T04-53-38.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/8/3/9154192/waterfall_9154192_2024-03-08T03-15-52.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/8/2/9156634/waterfall_9156634_2024-03-08T02-55-40.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/8/1/9156633/waterfall_9156633_2024-03-08T01-22-01.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/7/23/9156632/waterfall_9156632_2024-03-07T23-50-40.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/7/22/9156631/waterfall_9156631_2024-03-07T22-20-22.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/7/20/9156630/waterfall_9156630_2024-03-07T20-49-11.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/7/19/9156629/waterfall_9156629_2024-03-07T19-16-29.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/7/17/9156628/waterfall_9156628_2024-03-07T17-43-25.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/7/16/9156627/waterfall_9156627_2024-03-07T16-11-17.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/7/10/9149373/waterfall_9149373_2024-03-07T10-33-48.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/7/8/9148658/waterfall_9148658_2024-03-07T08-56-59.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/7/4/9147105/waterfall_9147105_2024-03-07T04-04-06.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/7/2/9149761/waterfall_9149761_2024-03-07T02-53-10.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/7/2/9147104/waterfall_9147104_2024-03-07T02-27-49.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/7/1/9149760/waterfall_9149760_2024-03-07T01-19-15.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/6/23/9149759/waterfall_9149759_2024-03-06T23-47-44.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/6/22/9149758/waterfall_9149758_2024-03-06T22-17-25.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/6/20/9149757/waterfall_9149757_2024-03-06T20-46-23.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/6/20/9149757/waterfall_9149757_2024-03-06T20-46-23.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/6/19/9149756/waterfall_9149756_2024-03-06T19-13-47.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/6/17/9149755/waterfall_9149755_2024-03-06T17-40-42.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/3/6/16/9149754/waterfall_9149754_2024-03-06T16-08-23.png', 'waterfall_status': 'with-signal'}
